item,sector,region,policy,value,co2p,scc
Intensity,non-EITE,usa,ABR,-60.90335542626728,225,250
Intensity,non-EITE,usa,ibr,-60.486331514991875,225,250
Intensity,non-EITE,usa,bcr,-60.45547822257795,225,250
Intensity,non-EITE,EUR,LSR,1.4173443004720898,225,250
Intensity,non-EITE,EUR,OBR,1.3633219929436446,225,250
Intensity,non-EITE,EUR,ABR,1.4674707083417449,225,250
Intensity,non-EITE,EUR,ibr,1.3718732003811684,225,250
Intensity,non-EITE,EUR,bcr,1.356747514549217,225,250
Intensity,non-EITE,OG20,LSR,0.9626937122702239,225,250
Intensity,non-EITE,OG20,OBR,0.9068199501454322,225,250
Intensity,non-EITE,OG20,ABR,1.0328710097924354,225,250
Intensity,non-EITE,OG20,ibr,0.9595678499053406,225,250
Intensity,non-EITE,OG20,bcr,0.9315253554967873,225,250
Intensity,non-EITE,ROW,LSR,0.8066459692504191,225,250
Intensity,non-EITE,ROW,OBR,0.7858050237454339,225,250
Intensity,non-EITE,ROW,ABR,0.8387599295744952,225,250
Intensity,non-EITE,ROW,ibr,0.8154405329730663,225,250
Intensity,non-EITE,ROW,bcr,0.7979564710516529,225,250
Lab,all,chn,LSR,0.10737983097739434,225,250
Lab,all,chn,OBR,0.10584667440147744,225,250
Lab,all,chn,ABR,0.10568133177952799,225,250
Lab,all,chn,ibr,0.09846232010863876,225,250
Lab,all,chn,bcr,0.09982490128594979,225,250
Lab,all,ind,LSR,0.25579277031129166,225,250
Lab,all,ind,OBR,0.2453026737041064,225,250
Lab,all,ind,ABR,0.26067951047374915,225,250
Lab,all,ind,ibr,0.23192479727813797,225,250
Lab,all,ind,bcr,0.23412903379724792,225,250
Lab,all,usa,LSR,-4.717738230367264,225,250
Lab,all,usa,OBR,-4.413643972885328,225,250
Lab,all,usa,ABR,-5.002295780151355,225,250
Lab,all,usa,ibr,-4.521216517930194,225,250
Lab,all,usa,bcr,-4.468387943600782,225,250
Lab,all,EUR,LSR,0.1892483854665672,225,250
Lab,all,EUR,OBR,0.18819636944831242,225,250
Lab,all,EUR,ABR,0.18919292652936903,225,250
Lab,all,EUR,ibr,0.18358237218045748,225,250
Lab,all,EUR,bcr,0.18302468831041807,225,250
Lab,all,OG20,LSR,0.17918586839700268,225,250
Lab,all,OG20,OBR,0.1899639769884942,225,250
Lab,all,OG20,ABR,0.1729806613612883,225,250
Lab,all,OG20,ibr,0.18726339034647044,225,250
Lab,all,OG20,bcr,0.18681078063480516,225,250
Lab,all,ROW,LSR,0.04907537931946315,225,250
Lab,all,ROW,OBR,0.06477956451524935,225,250
Lab,all,ROW,ABR,0.033791889748702175,225,250
Lab,all,ROW,ibr,0.05834542132538978,225,250
Lab,all,ROW,bcr,0.05998729912795042,225,250
Cap,all,chn,LSR,0.11345695956461732,225,250
Cap,all,chn,OBR,0.10714141112631026,225,250
Cap,all,chn,ABR,0.11569301002083421,225,250
Cap,all,chn,ibr,0.10100847537966029,225,250
Cap,all,chn,bcr,0.10156453593752612,225,250
Cap,all,ind,LSR,0.2948188403415486,225,250
Cap,all,ind,OBR,0.27674210678505506,225,250
Cap,all,ind,ABR,0.3075531927386743,225,250
Cap,all,ind,ibr,0.2654415205494365,225,250
Cap,all,ind,bcr,0.26648345045892086,225,250
Cap,all,usa,LSR,-3.991239103569777,225,250
Cap,all,usa,OBR,-3.6616886255992576,225,250
Cap,all,usa,ABR,-4.28837583781696,225,250
Cap,all,usa,ibr,-3.764819245668982,225,250
Cap,all,usa,bcr,-3.713526510538867,225,250
Cap,all,EUR,LSR,0.1944851321736385,225,250
Cap,all,EUR,OBR,0.18671495167525975,225,250
Cap,all,EUR,ABR,0.2014304061541683,225,250
Cap,all,EUR,ibr,0.18430885616615988,225,250
Cap,all,EUR,bcr,0.18282012773009892,225,250
Cap,all,OG20,LSR,0.24173704482124414,225,250
Cap,all,OG20,OBR,0.24108076560067637,225,250
Cap,all,OG20,ABR,0.24537717511563528,225,250
Cap,all,OG20,ibr,0.24154986054485406,225,250
Cap,all,OG20,bcr,0.23877199729713805,225,250
Cap,all,ROW,LSR,0.16358573121841857,225,250
Cap,all,ROW,OBR,0.1637819055662515,225,250
Cap,all,ROW,ABR,0.16129051195150623,225,250
Cap,all,ROW,ibr,0.15827199247124835,225,250
Cap,all,ROW,bcr,0.15787702760954314,225,250
Welfare,all,chn,LSR,0.06376837494359577,225,250
Welfare,all,chn,OBR,0.015156478797795359,225,250
Welfare,all,chn,ABR,0.10041935807409974,225,250
Welfare,all,chn,ibr,0.021168836227691834,225,250
Welfare,all,chn,bcr,0.014469328436028661,225,250
Welfare,all,ind,LSR,0.3228894906271318,225,250
Welfare,all,ind,OBR,0.31958528107616235,225,250
Welfare,all,ind,ABR,0.32498376056191436,225,250
Welfare,all,ind,ibr,0.3021372401290856,225,250
Welfare,all,ind,bcr,0.3069953099489764,225,250
Welfare,all,usa,LSR,-1.7379991617121227,225,250
Welfare,all,usa,OBR,-1.6888454965908628,225,250
Welfare,all,usa,ABR,-1.9010260373697463,225,250
Welfare,all,usa,ibr,-1.8497343795152887,225,250
Welfare,all,usa,bcr,-1.7713111246858593,225,250
Welfare,all,EUR,LSR,0.18957047321874754,225,250
Welfare,all,EUR,OBR,0.16558591893842678,225,250
Welfare,all,EUR,ABR,0.21016596474223714,225,250
Welfare,all,EUR,ibr,0.16719574810346582,225,250
Welfare,all,EUR,bcr,0.16321118339277518,225,250
Welfare,all,OG20,LSR,0.059677273222558114,225,250
Welfare,all,OG20,OBR,0.049464504375129614,225,250
Welfare,all,OG20,ABR,0.07864910947141812,225,250
Welfare,all,OG20,ibr,0.06477975142429315,225,250
Welfare,all,OG20,bcr,0.058670664770699155,225,250
Welfare,all,ROW,LSR,-0.21598473423065645,225,250
Welfare,all,ROW,OBR,-0.19452583952631608,225,250
Welfare,all,ROW,ABR,-0.23392158782368222,225,250
Welfare,all,ROW,ibr,-0.1925553558073001,225,250
Welfare,all,ROW,bcr,-0.1913505915344449,225,250
Welfare,all,all,LSR,-0.45335873938040505,225,250
Welfare,all,all,OBR,-0.4456087293631339,225,250
Welfare,all,all,ABR,-0.4905143504171261,225,250
Welfare,all,all,ibr,-0.4845707293872681,225,250
Welfare,all,all,bcr,-0.46584781197986924,225,250
Leakage,all,chn,LSR,0.7109733930681068,225,250
Leakage,all,chn,OBR,0.5820554365622378,225,250
Leakage,all,chn,ABR,0.8031334338124153,225,250
Leakage,all,chn,ibr,0.6044065003333386,225,250
Leakage,all,chn,bcr,0.5820809305583117,225,250
Leakage,all,ind,LSR,0.3667286738577812,225,250
Leakage,all,ind,OBR,0.33477188013917825,225,250
Leakage,all,ind,ABR,0.3860232137091262,225,250
Leakage,all,ind,ibr,0.33374972377079376,225,250
Leakage,all,ind,bcr,0.32981979196357303,225,250
Leakage,all,EUR,LSR,1.5005128907327798,225,250
Leakage,all,EUR,OBR,1.433028202550829,225,250
Leakage,all,EUR,ABR,1.549779557924836,225,250
Leakage,all,EUR,ibr,1.4308514952534999,225,250
Leakage,all,EUR,bcr,1.420178569695609,225,250
Leakage,all,OG20,LSR,1.7217636186130092,225,250
Leakage,all,OG20,OBR,1.6034192244121044,225,250
Leakage,all,OG20,ABR,1.8428128526330625,225,250
Leakage,all,OG20,ibr,1.6745358645548816,225,250
Leakage,all,OG20,bcr,1.6332825007934493,225,250
Leakage,all,ROW,LSR,2.206794173113245,225,250
Leakage,all,ROW,OBR,2.1200456089573203,225,250
Leakage,all,ROW,ABR,2.2915447873156225,225,250
Leakage,all,ROW,ibr,2.1739796347810367,225,250
Leakage,all,ROW,bcr,2.135707897072044,225,250
Leakage,all,all,LSR,6.506772749384922,225,250
Leakage,all,all,OBR,6.0733203526216695,225,250
Leakage,all,all,ABR,6.873293845395062,225,250
Leakage,all,all,ibr,6.21752321869355,225,250
Leakage,all,all,bcr,6.101069690082987,225,250
welfare$,all,chn,LSR,4134.830448823812,225,250
welfare$,all,chn,OBR,4132.821710280151,225,250
welfare$,all,chn,ABR,4136.344939068267,225,250
welfare$,all,chn,ibr,4133.0701526382,225,250
welfare$,all,chn,bcr,4132.793315884408,225,250
welfare$,all,ind,LSR,1237.998332005858,225,250
welfare$,all,ind,OBR,1237.9575576029927,225,250
welfare$,all,ind,ABR,1238.0241755865122,225,250
welfare$,all,ind,ibr,1237.7422463644616,225,250
welfare$,all,ind,bcr,1237.8021956179603,225,250
welfare$,all,usa,LSR,11787.141418845351,225,250
welfare$,all,usa,OBR,11793.03770832751,225,250
welfare$,all,usa,ABR,11767.58532572639,225,250
welfare$,all,usa,ibr,11773.738080805462,225,250
welfare$,all,usa,bcr,11783.145440591692,225,250
welfare$,all,EUR,LSR,8795.845049165375,225,250
welfare$,all,EUR,OBR,8793.739396630619,225,250
welfare$,all,EUR,ABR,8797.65316902552,225,250
welfare$,all,EUR,ibr,8793.880726789283,225,250
welfare$,all,EUR,bcr,8793.530913793596,225,250
welfare$,all,OG20,LSR,7501.105653142424,225,250
welfare$,all,OG20,OBR,7500.340039458436,225,250
welfare$,all,OG20,ABR,7502.527901864535,225,250
welfare$,all,OG20,ibr,7501.488167149336,225,250
welfare$,all,OG20,bcr,7501.030191412438,225,250
welfare$,all,ROW,LSR,11874.698856571435,225,250
welfare$,all,ROW,OBR,11877.252551286267,225,250
welfare$,all,ROW,ABR,11872.564298904214,225,250
welfare$,all,ROW,ibr,11877.487046768361,225,250
welfare$,all,ROW,bcr,11877.630418558874,225,250
Employment,EITE,chn,LSR,0.030621770308436602,225,250
Employment,EITE,chn,OBR,-0.08773119794416306,225,250
Employment,EITE,chn,ABR,0.12699589605589257,225,250
Employment,EITE,chn,ibr,-0.0521646140354437,225,250
Employment,EITE,chn,bcr,-0.0741928522367763,225,250
Employment,EITE,ind,LSR,0.23917891959328585,225,250
Employment,EITE,ind,OBR,-0.028424868255028102,225,250
Employment,EITE,ind,ABR,0.4837109427227704,225,250
Employment,EITE,ind,ibr,0.0626910337639286,225,250
Employment,EITE,ind,bcr,0.01246192199806373,225,250
Employment,EITE,usa,LSR,-2.663296473237964,225,250
Employment,EITE,usa,OBR,-0.847672693310475,225,250
Employment,EITE,usa,ABR,-3.4771193289405034,225,250
Employment,EITE,usa,ibr,-0.595130466654481,225,250
Employment,EITE,usa,bcr,-0.7757395521083454,225,250
Employment,EITE,EUR,LSR,0.2965866026080288,225,250
Employment,EITE,EUR,OBR,-0.15068427345279467,225,250
Employment,EITE,EUR,ABR,0.6912977098683992,225,250
Employment,EITE,EUR,ibr,-0.0069079049793363545,225,250
Employment,EITE,EUR,bcr,-0.0894937641605198,225,250
Employment,EITE,OG20,LSR,0.9900346542535354,225,250
Employment,EITE,OG20,OBR,0.49357183893914414,225,250
Employment,EITE,OG20,ABR,1.3989347380667594,225,250
Employment,EITE,OG20,ibr,0.637106734020243,225,250
Employment,EITE,OG20,bcr,0.5375427752763118,225,250
Employment,EITE,ROW,LSR,0.9116145673387255,225,250
Employment,EITE,ROW,OBR,0.5309749691196686,225,250
Employment,EITE,ROW,ABR,1.2315672778907327,225,250
Employment,EITE,ROW,ibr,0.6282653105075031,225,250
Employment,EITE,ROW,bcr,0.559908040106949,225,250
Employment,non-EITE,chn,LSR,-0.003222519681667091,225,250
Employment,non-EITE,chn,OBR,0.009232737226638754,225,250
Employment,non-EITE,chn,ABR,-0.013364762106427008,225,250
Employment,non-EITE,chn,ibr,0.0054897728914538035,225,250
Employment,non-EITE,chn,bcr,0.007807985695862385,225,250
Employment,non-EITE,ind,LSR,-0.006765965057686785,225,250
Employment,non-EITE,ind,OBR,8.038922813424776e-4,225,250
Employment,non-EITE,ind,ABR,-0.013683178540413454,225,250
Employment,non-EITE,ind,ibr,-0.00177355394799239,225,250
Employment,non-EITE,ind,bcr,-3.5269508769086855e-4,225,250
Employment,non-EITE,usa,LSR,0.13479872677875093,225,250
Employment,non-EITE,usa,OBR,0.04290378029503383,225,250
Employment,non-EITE,usa,ABR,0.17598909308129684,225,250
Employment,non-EITE,usa,ibr,0.030121752672651603,225,250
Employment,non-EITE,usa,bcr,0.03926299765155683,225,250
Employment,non-EITE,EUR,LSR,-0.01666000088059727,225,250
Employment,non-EITE,EUR,OBR,0.008464131906182892,225,250
Employment,non-EITE,EUR,ABR,-0.03883174245250531,225,250
Employment,non-EITE,EUR,ibr,3.879150886954008e-4,225,250
Employment,non-EITE,EUR,bcr,0.005026934094920499,225,250
Employment,non-EITE,OG20,LSR,-0.04687715727916819,225,250
Employment,non-EITE,OG20,OBR,-0.023370240307174495,225,250
Employment,non-EITE,OG20,ABR,-0.06623808430821221,225,250
Employment,non-EITE,OG20,ibr,-0.03016644492541687,225,250
Employment,non-EITE,OG20,bcr,-0.025452211251786316,225,250
Employment,non-EITE,ROW,LSR,-0.049388157496443874,225,250
Employment,non-EITE,ROW,OBR,-0.028766483925557473,225,250
Employment,non-EITE,ROW,ABR,-0.06672203550946998,225,250
Employment,non-EITE,ROW,ibr,-0.034037321954272226,225,250
Employment,non-EITE,ROW,bcr,-0.030333972834128975,225,250
eb(bn$),all,usa,LSR,504.18444398918604,225,250
eb(bn$),all,usa,OBR,500.55298610555724,225,250
eb(bn$),all,usa,ABR,514.1122013826148,225,250
eb(bn$),all,usa,ibr,509.5220354379522,225,250
eb(bn$),all,usa,bcr,505.32870212539353,225,250
eb(bn$)_global,all,usa,LSR,471.37830798106,225,250
eb(bn$)_global,all,usa,OBR,470.1527997247531,225,250
eb(bn$)_global,all,usa,ABR,478.7757590865583,225,250
eb(bn$)_global,all,usa,ibr,477.842384580238,225,250
eb(bn$)_global,all,usa,bcr,474.4982458447314,225,250
netwelf,all,usa,LSR,2.4650701404605693,225,250
netwelf,all,usa,OBR,2.483950620173625,225,250
netwelf,all,usa,ABR,2.3848047479014407,225,250
netwelf,all,usa,ibr,2.397831072892316,225,250
netwelf,all,usa,bcr,2.4412971394746337,225,250
netwelf_globalscc,all,usa,LSR,2.1915859724690354,225,250
netwelf_globalscc,all,usa,OBR,2.230523344340762,225,250
netwelf_globalscc,all,usa,ABR,2.0902270043133484,225,250
netwelf_globalscc,all,usa,ibr,2.1337377046596715,225,250
netwelf_globalscc,all,usa,bcr,2.1842829735080067,225,250
emissions_abs,all,chn,LSR,8.086595984268047,225,250
emissions_abs,all,chn,OBR,8.082886899403924,225,250
emissions_abs,all,chn,ABR,8.089604661623914,225,250
emissions_abs,all,chn,ibr,8.083804819941037,225,250
emissions_abs,all,chn,bcr,8.083041238750178,225,250
emissions_abs,all,ind,LSR,1.922074920255738,225,250
emissions_abs,all,ind,OBR,1.921117263602202,225,250
emissions_abs,all,ind,ABR,1.9228243598739332,225,250
emissions_abs,all,ind,ibr,1.9212544237615676,225,250
emissions_abs,all,ind,bcr,1.9210673212210023,225,250
emissions_abs,all,usa,LSR,2.3687475706144507,225,250
emissions_abs,all,usa,OBR,2.3888175398737563,225,250
emissions_abs,all,usa,ABR,2.313879858504059,225,250
emissions_abs,all,usa,ibr,2.3392483172213696,225,250
emissions_abs,all,usa,bcr,2.362423602017176,225,250
emissions_abs,all,EUR,LSR,2.896954417413481,225,250
emissions_abs,all,EUR,OBR,2.8947863651871604,225,250
emissions_abs,all,EUR,ABR,2.899177549321655,225,250
emissions_abs,all,EUR,ibr,2.8954354106123743,225,250
emissions_abs,all,EUR,bcr,2.8948057333576847,225,250
emissions_abs,all,OG20,LSR,4.45177110257951,225,250
emissions_abs,all,OG20,OBR,4.4481516599782225,225,250
emissions_abs,all,OG20,ABR,4.456155218369085,225,250
emissions_abs,all,OG20,ibr,4.4509490886383505,225,250
emissions_abs,all,OG20,bcr,4.449408886700807,225,250
emissions_abs,all,ROW,LSR,7.487350850779895,225,250
emissions_abs,all,ROW,OBR,7.484508131299934,225,250
emissions_abs,all,ROW,ABR,7.490969723580401,225,250
emissions_abs,all,ROW,ibr,7.48707778966249,225,250
emissions_abs,all,ROW,bcr,7.4855051110278605,225,250
CO2 price,EITE,chn,LSR,1.0011458205971148e-6,250,250
CO2 price,EITE,chn,OBR,1.0011316345565047e-6,250,250
CO2 price,EITE,chn,ABR,1.0011235530495131e-6,250,250
CO2 price,EITE,chn,ibr,1.0010526776206935e-6,250,250
CO2 price,EITE,chn,bcr,1.001068674890188e-6,250,250
CO2 price,EITE,ind,LSR,1.002734996473794e-6,250,250
CO2 price,EITE,ind,OBR,1.002626603476877e-6,250,250
CO2 price,EITE,ind,ABR,1.0027724803604412e-6,250,250
CO2 price,EITE,ind,ibr,1.0024840995032157e-6,250,250
CO2 price,EITE,ind,bcr,1.0025101919649661e-6,250,250
CO2 price,EITE,usa,LSR,250.0000009489133,250,250
CO2 price,EITE,usa,OBR,250.00000095217953,250,250
CO2 price,EITE,usa,ABR,493.63726735943135,250,250
CO2 price,EITE,usa,ibr,588.261315268175,250,250
CO2 price,EITE,usa,bcr,415.9320697925832,250,250
CO2 price,EITE,EUR,LSR,1.0019900917267577e-6,250,250
CO2 price,EITE,EUR,OBR,1.0019821940743728e-6,250,250
CO2 price,EITE,EUR,ABR,1.0019816049246335e-6,250,250
CO2 price,EITE,EUR,ibr,1.001927334767087e-6,250,250
CO2 price,EITE,EUR,bcr,1.0019238218639164e-6,250,250
CO2 price,EITE,OG20,LSR,1.0018527158073194e-6,250,250
CO2 price,EITE,OG20,OBR,1.0019720341055357e-6,250,250
CO2 price,EITE,OG20,ABR,1.0017806578221445e-6,250,250
CO2 price,EITE,OG20,ibr,1.0019333419434194e-6,250,250
CO2 price,EITE,OG20,bcr,1.0019323361316243e-6,250,250
CO2 price,EITE,ROW,LSR,1.0005007308216703e-6,250,250
CO2 price,EITE,ROW,OBR,1.0006716385788882e-6,250,250
CO2 price,EITE,ROW,ABR,1.0003439435894143e-6,250,250
CO2 price,EITE,ROW,ibr,1.0005994452438335e-6,250,250
CO2 price,EITE,ROW,bcr,1.0006193428105585e-6,250,250
CO2 price,non-EITE,chn,LSR,1.0011458205971153e-6,250,250
CO2 price,non-EITE,chn,OBR,1.0011316345565045e-6,250,250
CO2 price,non-EITE,chn,ABR,1.001123553049513e-6,250,250
CO2 price,non-EITE,chn,ibr,1.0010526776206935e-6,250,250
CO2 price,non-EITE,chn,bcr,1.0010686748901881e-6,250,250
CO2 price,non-EITE,ind,LSR,1.0027349964737939e-6,250,250
CO2 price,non-EITE,ind,OBR,1.0026266034768772e-6,250,250
CO2 price,non-EITE,ind,ABR,1.002772480360441e-6,250,250
CO2 price,non-EITE,ind,ibr,1.0024840995032157e-6,250,250
CO2 price,non-EITE,ind,bcr,1.002510191964966e-6,250,250
CO2 price,non-EITE,usa,LSR,250.0000009489133,250,250
CO2 price,non-EITE,usa,OBR,250.00000095217953,250,250
CO2 price,non-EITE,usa,ABR,250.00000094604547,250,250
CO2 price,non-EITE,usa,ibr,250.00000095104465,250,250
CO2 price,non-EITE,usa,bcr,250.00000095163315,250,250
CO2 price,non-EITE,EUR,LSR,1.0019900917267575e-6,250,250
CO2 price,non-EITE,EUR,OBR,1.001982194074373e-6,250,250
CO2 price,non-EITE,EUR,ABR,1.0019816049246337e-6,250,250
CO2 price,non-EITE,EUR,ibr,1.0019273347670867e-6,250,250
CO2 price,non-EITE,EUR,bcr,1.0019238218639162e-6,250,250
CO2 price,non-EITE,OG20,LSR,1.0018527158073192e-6,250,250
CO2 price,non-EITE,OG20,OBR,1.0019720341055357e-6,250,250
CO2 price,non-EITE,OG20,ABR,1.0017806578221443e-6,250,250
CO2 price,non-EITE,OG20,ibr,1.0019333419434192e-6,250,250
CO2 price,non-EITE,OG20,bcr,1.0019323361316243e-6,250,250
CO2 price,non-EITE,ROW,LSR,1.0005007308216706e-6,250,250
CO2 price,non-EITE,ROW,OBR,1.000671638578888e-6,250,250
CO2 price,non-EITE,ROW,ABR,1.0003439435894136e-6,250,250
CO2 price,non-EITE,ROW,ibr,1.0005994452438335e-6,250,250
CO2 price,non-EITE,ROW,bcr,1.0006193428105585e-6,250,250
Output,EITE,chn,LSR,0.1757969736564835,250,250
Output,EITE,chn,OBR,0.04660050342712996,250,250
Output,EITE,chn,ABR,0.27473667463935314,250,250
Output,EITE,chn,ibr,0.07540361607067947,250,250
Output,EITE,chn,bcr,0.05407950582170251,250,250
Output,EITE,ind,LSR,0.6477200563219432,250,250
Output,EITE,ind,OBR,0.362069207547866,250,250
Output,EITE,ind,ABR,0.8898726343381513,250,250
Output,EITE,ind,ibr,0.42393613968505495,250,250
Output,EITE,ind,bcr,0.38314350370098893,250,250
Output,EITE,usa,LSR,-8.989060668104642,250,250
Output,EITE,usa,OBR,-6.581733072923446,250,250
Output,EITE,usa,ABR,-11.10964214483946,250,250
Output,EITE,usa,ibr,-7.494299724409514,250,250
Output,EITE,usa,bcr,-7.06926681200234,250,250
Output,EITE,EUR,LSR,0.6339246017674549,250,250
Output,EITE,EUR,OBR,0.12848732802519525,250,250
Output,EITE,EUR,ABR,1.06817446399885,250,250
Output,EITE,EUR,ibr,0.27667691066874944,250,250
Output,EITE,EUR,bcr,0.18952197475750054,250,250
Output,EITE,OG20,LSR,1.2504720684462622,250,250
Output,EITE,OG20,OBR,0.7142523692604374,250,250
Output,EITE,OG20,ABR,1.6894169949972726,250,250
Output,EITE,OG20,ibr,0.8576523337581632,250,250
Output,EITE,OG20,bcr,0.7587355234315973,250,250
Output,EITE,ROW,LSR,1.0512805509679257,250,250
Output,EITE,ROW,OBR,0.6262990089565434,250,250
Output,EITE,ROW,ABR,1.4089285505454852,250,250
Output,EITE,ROW,ibr,0.7374749495959732,250,250
Output,EITE,ROW,bcr,0.6658768277250537,250,250
Output,non-EITE,chn,LSR,0.032843557825801284,250,250
Output,non-EITE,chn,OBR,0.047967546363425484,250,250
Output,non-EITE,chn,ABR,0.02011669535635363,250,250
Output,non-EITE,chn,ibr,0.04091696974932724,250,250
Output,non-EITE,chn,bcr,0.04436348182854655,250,250
Output,non-EITE,ind,LSR,0.0836794628448212,250,250
Output,non-EITE,ind,OBR,0.09421541587613103,250,250
Output,non-EITE,ind,ABR,0.07351190036932742,250,250
Output,non-EITE,ind,ibr,0.0862645860351785,250,250
Output,non-EITE,ind,bcr,0.08923476206363912,250,250
Output,non-EITE,usa,LSR,-2.0600564779521657,250,250
Output,non-EITE,usa,OBR,-2.0396234874907604,250,250
Output,non-EITE,usa,ABR,-2.1228980208368275,250,250
Output,non-EITE,usa,ibr,-2.09608272484324,250,250
Output,non-EITE,usa,bcr,-2.0623230673065707,250,250
Output,non-EITE,EUR,LSR,0.04175525862648577,250,250
Output,non-EITE,EUR,OBR,0.07155652148009839,250,250
Output,non-EITE,EUR,ABR,0.015873868060412022,250,250
Output,non-EITE,EUR,ibr,0.06026956355453805,250,250
Output,non-EITE,EUR,bcr,0.06580570483021297,250,250
Output,non-EITE,OG20,LSR,-0.024402519137189937,250,250
Output,non-EITE,OG20,OBR,0.010410597621102191,250,250
Output,non-EITE,OG20,ABR,-0.049242174788766135,250,250
Output,non-EITE,OG20,ibr,0.0036704042599478015,250,250
Output,non-EITE,OG20,bcr,0.009022425071347762,250,250
Output,non-EITE,ROW,LSR,-0.06152921777309306,250,250
Output,non-EITE,ROW,OBR,-0.028612551175521972,250,250
Output,non-EITE,ROW,ABR,-0.08772243127296298,250,250
Output,non-EITE,ROW,ibr,-0.03622297990015788,250,250
Output,non-EITE,ROW,bcr,-0.03104745029516298,250,250
Emissions,EITE,chn,LSR,0.3777729269277108,250,250
Emissions,EITE,chn,OBR,0.2646812476194471,250,250
Emissions,EITE,chn,ABR,0.4579687451924386,250,250
Emissions,EITE,chn,ibr,0.285338595686202,250,250
Emissions,EITE,chn,bcr,0.26452961548755205,250,250
Emissions,EITE,ind,LSR,0.5951549403532042,250,250
Emissions,EITE,ind,OBR,0.4131313110462109,250,250
Emissions,EITE,ind,ABR,0.7222661842256839,250,250
Emissions,EITE,ind,ibr,0.45019437321829336,250,250
